pool,qid,stratum,arm,mode,t,recall10,mrr10,ndcg10,n_rel_in_arm,reachable,union10_hit,page_hit,first_rank,best_cov_top10
FRESH,T017,table,B,hybrid,0.8,1,0.2,0.38685280723454163,1,1,1,1,5,1.0
FRESH,T017,table,B,dense,0.4,1,1.0,0.6719377023185354,34,1,1,1,1,1.0
FRESH,T017,table,B,dense,0.5,1,0.25,0.5012658353418871,2,1,1,1,4,1.0
FRESH,T017,table,B,dense,0.6,1,0.25,0.5012658353418871,2,1,1,1,4,1.0
FRESH,T017,table,B,dense,0.7,1,0.2,0.38685280723454163,1,1,1,1,5,1.0
FRESH,T017,table,B,dense,0.8,1,0.2,0.38685280723454163,1,1,1,1,5,1.0
FRESH,T017,table,B,sparse,0.4,1,1.0,0.6025064803817581,34,1,1,1,1,1.0
FRESH,T017,table,B,sparse,0.5,1,0.25,0.5012658353418871,2,1,1,1,4,1.0
FRESH,T017,table,B,sparse,0.6,1,0.25,0.5012658353418871,2,1,1,1,4,1.0
FRESH,T017,table,B,sparse,0.7,1,0.2,0.38685280723454163,1,1,1,1,5,1.0
FRESH,T017,table,B,sparse,0.8,1,0.2,0.38685280723454163,1,1,1,1,5,1.0
FRESH,T018,table,A,hybrid,0.4,1,0.25,0.3889808495016981,20,1,1,1,4,1.0
FRESH,T018,table,A,hybrid,0.5,1,0.25,0.3227266260473091,12,1,1,1,4,1.0
FRESH,T018,table,A,hybrid,0.6,1,0.25,0.3227266260473091,12,1,1,1,4,1.0
FRESH,T018,table,A,hybrid,0.7,1,0.25,0.3227266260473091,12,1,1,1,4,1.0
FRESH,T018,table,A,hybrid,0.8,1,0.25,0.3227266260473091,12,1,1,1,4,1.0
FRESH,T018,table,A,dense,0.4,1,0.25,0.32776097292662437,20,1,1,1,4,1.0
FRESH,T018,table,A,dense,0.5,1,0.25,0.2583297509898471,12,1,1,1,4,1.0
FRESH,T018,table,A,dense,0.6,1,0.25,0.2583297509898471,12,1,1,1,4,1.0
FRESH,T018,table,A,dense,0.7,1,0.25,0.2583297509898471,12,1,1,1,4,1.0
FRESH,T018,table,A,dense,0.8,1,0.25,0.2583297509898471,12,1,1,1,4,1.0
FRESH,T018,table,A,sparse,0.4,1,0.3333333333333333,0.48964844873235525,20,1,1,1,3,1.0
FRESH,T018,table,A,sparse,0.5,1,0.3333333333333333,0.42021722679557794,12,1,1,1,3,1.0
FRESH,T018,table,A,sparse,0.6,1,0.3333333333333333,0.42021722679557794,12,1,1,1,3,1.0
FRESH,T018,table,A,sparse,0.7,1,0.3333333333333333,0.42021722679557794,12,1,1,1,3,1.0
FRESH,T018,table,A,sparse,0.8,1,0.3333333333333333,0.42021722679557794,12,1,1,1,3,1.0
FRESH,T018,table,B,hybrid,0.4,1,0.25,0.36745852005902885,16,1,1,1,4,1.0
FRESH,T018,table,B,hybrid,0.5,1,0.25,0.3924249016082413,9,1,1,1,4,1.0
FRESH,T018,table,B,hybrid,0.6,1,0.25,0.3924249016082413,9,1,1,1,4,1.0
FRESH,T018,table,B,hybrid,0.7,1,0.25,0.3924249016082413,9,1,1,1,4,1.0
FRESH,T018,table,B,hybrid,0.8,1,0.25,0.3924249016082413,9,1,1,1,4,1.0
FRESH,T018,table,B,dense,0.4,1,0.16666666666666666,0.07839826897867533,16,1,1,1,6,0.45
FRESH,T018,table,B,dense,0.5,0,0.0,0.0,9,1,1,1,0,0.45
FRESH,T018,table,B,dense,0.6,0,0.0,0.0,9,1,1,1,0,0.45
FRESH,T018,table,B,dense,0.7,0,0.0,0.0,9,1,0,1,0,0.45
FRESH,T018,table,B,dense,0.8,0,0.0,0.0,9,1,0,1,0,0.45
FRESH,T018,table,B,sparse,0.4,1,0.25,0.36745852005902885,16,1,1,1,4,1.0
FRESH,T018,table,B,sparse,0.5,1,0.25,0.3924249016082413,9,1,1,1,4,1.0
FRESH,T018,table,B,sparse,0.6,1,0.25,0.3924249016082413,9,1,1,1,4,1.0
FRESH,T018,table,B,sparse,0.7,1,0.25,0.3924249016082413,9,1,1,1,4,1.0
FRESH,T018,table,B,sparse,0.8,1,0.25,0.3924249016082413,9,1,1,1,4,1.0
FRESH,T019,table,A,hybrid,0.4,1,0.5,0.6309297535714575,1,1,1,1,2,1.0
FRESH,T019,table,A,hybrid,0.5,1,0.5,0.6309297535714575,1,1,1,1,2,1.0
FRESH,T019,table,A,hybrid,0.6,1,0.5,0.6309297535714575,1,1,1,1,2,1.0
FRESH,T019,table,A,hybrid,0.7,1,0.5,0.6309297535714575,1,1,1,1,2,1.0
FRESH,T019,table,A,hybrid,0.8,1,0.5,0.6309297535714575,1,1,1,1,2,1.0
FRESH,T019,table,A,dense,0.4,1,0.5,0.6309297535714575,1,1,1,1,2,1.0
FRESH,T019,table,A,dense,0.5,1,0.5,0.6309297535714575,1,1,1,1,2,1.0
FRESH,T019,table,A,dense,0.6,1,0.5,0.6309297535714575,1,1,1,1,2,1.0
FRESH,T019,table,A,dense,0.7,1,0.5,0.6309297535714575,1,1,1,1,2,1.0
FRESH,T019,table,A,dense,0.8,1,0.5,0.6309297535714575,1,1,1,1,2,1.0
FRESH,T019,table,A,sparse,0.4,1,0.5,0.6309297535714575,1,1,1,1,2,1.0
FRESH,T019,table,A,sparse,0.5,1,0.5,0.6309297535714575,1,1,1,1,2,1.0
FRESH,T019,table,A,sparse,0.6,1,0.5,0.6309297535714575,1,1,1,1,2,1.0
FRESH,T019,table,A,sparse,0.7,1,0.5,0.6309297535714575,1,1,1,1,2,1.0
FRESH,T019,table,A,sparse,0.8,1,0.5,0.6309297535714575,1,1,1,1,2,1.0
FRESH,T019,table,B,hybrid,0.4,0,0.0,0.0,1,1,1,1,0,0.2727272727272727
FRESH,T019,table,B,hybrid,0.5,0,0.0,0.0,1,1,1,1,0,0.2727272727272727
FRESH,T019,table,B,hybrid,0.6,0,0.0,0.0,1,1,0,1,0,0.2727272727272727
FRESH,T019,table,B,hybrid,0.7,0,0.0,0.0,1,1,0,1,0,0.2727272727272727
FRESH,T019,table,B,hybrid,0.8,0,0.0,0.0,1,1,0,1,0,0.2727272727272727
FRESH,T019,table,B,dense,0.4,0,0.0,0.0,1,1,1,1,0,0.2727272727272727
FRESH,T019,table,B,dense,0.5,0,0.0,0.0,1,1,1,1,0,0.2727272727272727
FRESH,T019,table,B,dense,0.6,0,0.0,0.0,1,1,0,1,0,0.2727272727272727
FRESH,T019,table,B,dense,0.7,0,0.0,0.0,1,1,0,1,0,0.2727272727272727
FRESH,T019,table,B,dense,0.8,0,0.0,0.0,1,1,0,1,0,0.2727272727272727
FRESH,T019,table,B,sparse,0.4,0,0.0,0.0,1,1,1,1,0,0.2727272727272727
FRESH,T019,table,B,sparse,0.5,0,0.0,0.0,1,1,1,1,0,0.2727272727272727
FRESH,T019,table,B,sparse,0.6,0,0.0,0.0,1,1,0,1,0,0.2727272727272727
FRESH,T019,table,B,sparse,0.7,0,0.0,0.0,1,1,0,1,0,0.2727272727272727
FRESH,T019,table,B,sparse,0.8,0,0.0,0.0,1,1,0,1,0,0.2727272727272727
FRESH,T021,table,A,hybrid,0.4,1,1.0,1.0,3,1,1,1,1,1.0
FRESH,T021,table,A,hybrid,0.5,1,1.0,1.0,3,1,1,1,1,1.0
FRESH,T021,table,A,hybrid,0.6,1,1.0,1.0,3,1,1,1,1,1.0
FRESH,T021,table,A,hybrid,0.7,1,1.0,1.0,3,1,1,1,1,1.0
FRESH,T021,table,A,hybrid,0.8,1,1.0,1.0,3,1,1,1,1,1.0
FRESH,T021,table,A,dense,0.4,1,1.0,0.7653606369886217,3,1,1,0,1,0.864406779661017
FRESH,T021,table,A,dense,0.5,1,1.0,0.7653606369886217,3,1,1,0,1,0.864406779661017
FRESH,T021,table,A,dense,0.6,1,1.0,0.7653606369886217,3,1,1,0,1,0.864406779661017
FRESH,T021,table,A,dense,0.7,1,1.0,0.7653606369886217,3,1,1,0,1,0.864406779661017
FRESH,T021,table,A,dense,0.8,1,1.0,0.7653606369886217,3,1,1,0,1,0.864406779661017
FRESH,T021,table,A,sparse,0.4,1,1.0,1.0,3,1,1,1,1,1.0
FRESH,T021,table,A,sparse,0.5,1,1.0,1.0,3,1,1,1,1,1.0
FRESH,T021,table,A,sparse,0.6,1,1.0,1.0,3,1,1,1,1,1.0
FRESH,T021,table,A,sparse,0.7,1,1.0,1.0,3,1,1,1,1,1.0
FRESH,T021,table,A,sparse,0.8,1,1.0,1.0,3,1,1,1,1,1.0
FRESH,T021,table,B,hybrid,0.4,1,1.0,0.9558295932317544,4,1,1,1,1,1.0
FRESH,T021,table,B,hybrid,0.5,1,0.5,0.6797310500037655,3,1,1,1,2,1.0
FRESH,T021,table,B,hybrid,0.6,1,0.5,0.6797310500037655,3,1,1,1,2,1.0
FRESH,T021,table,B,hybrid,0.7,1,0.5,0.6797310500037655,3,1,1,1,2,1.0
FRESH,T021,table,B,hybrid,0.8,1,0.5,0.6797310500037655,3,1,1,1,2,1.0
FRESH,T021,table,B,dense,0.4,1,1.0,0.9558295932317544,4,1,1,1,1,1.0
FRESH,T021,table,B,dense,0.5,1,0.5,0.6797310500037655,3,1,1,1,2,1.0
FRESH,T021,table,B,dense,0.6,1,0.5,0.6797310500037655,3,1,1,1,2,1.0
FRESH,T021,table,B,dense,0.7,1,0.5,0.6797310500037655,3,1,1,1,2,1.0
FRESH,T021,table,B,dense,0.8,1,0.5,0.6797310500037655,3,1,1,1,2,1.0
FRESH,T021,table,B,sparse,0.4,1,1.0,0.9558295932317544,4,1,1,1,1,1.0
FRESH,T021,table,B,sparse,0.5,1,0.5,0.6797310500037655,3,1,1,1,2,1.0
FRESH,T021,table,B,sparse,0.6,1,0.5,0.6797310500037655,3,1,1,1,2,1.0
FRESH,T021,table,B,sparse,0.7,1,0.5,0.6797310500037655,3,1,1,1,2,1.0
FRESH,T021,table,B,sparse,0.8,1,0.5,0.6797310500037655,3,1,1,1,2,1.0
FRESH,T022,table,A,hybrid,0.4,0,0.0,0.0,1,1,0,1,0,0.25
FRESH,T022,table,A,hybrid,0.5,0,0.0,0.0,1,1,0,1,0,0.25
FRESH,T022,table,A,hybrid,0.6,0,0.0,0.0,1,1,0,1,0,0.25
FRESH,T022,table,A,hybrid,0.7,0,0.0,0.0,1,1,0,1,0,0.25
FRESH,T022,table,A,hybrid,0.8,0,0.0,0.0,1,1,0,1,0,0.25
FRESH,T022,table,A,dense,0.4,0,0.0,0.0,1,1,0,1,0,0.25
FRESH,T022,table,A,dense,0.5,0,0.0,0.0,1,1,0,1,0,0.25
FRESH,T022,table,A,dense,0.6,0,0.0,0.0,1,1,0,1,0,0.25
FRESH,T022,table,A,dense,0.7,0,0.0,0.0,1,1,0,1,0,0.25
FRESH,T022,table,A,dense,0.8,0,0.0,0.0,1,1,0,1,0,0.25
FRESH,T022,table,A,sparse,0.4,0,0.0,0.0,1,1,0,0,0,0.25
FRESH,T022,table,A,sparse,0.5,0,0.0,0.0,1,1,0,0,0,0.25
FRESH,T022,table,A,sparse,0.6,0,0.0,0.0,1,1,0,0,0,0.25
FRESH,T022,table,A,sparse,0.7,0,0.0,0.0,1,1,0,0,0,0.25
FRESH,T022,table,A,sparse,0.8,0,0.0,0.0,1,1,0,0,0,0.25
FRESH,T022,table,B,hybrid,0.4,0,0.0,0.0,1,1,0,1,0,0.25
FRESH,T022,table,B,hybrid,0.5,0,0.0,0.0,1,1,0,1,0,0.25
FRESH,T022,table,B,hybrid,0.6,0,0.0,0.0,1,1,0,1,0,0.25
FRESH,T022,table,B,hybrid,0.7,0,0.0,0.0,1,1,0,1,0,0.25
FRESH,T022,table,B,hybrid,0.8,0,0.0,0.0,1,1,0,1,0,0.25
FRESH,T022,table,B,dense,0.4,0,0.0,0.0,1,1,0,1,0,0.25
FRESH,T022,table,B,dense,0.5,0,0.0,0.0,1,1,0,1,0,0.25
FRESH,T022,table,B,dense,0.6,0,0.0,0.0,1,1,0,1,0,0.25
FRESH,T022,table,B,dense,0.7,0,0.0,0.0,1,1,0,1,0,0.25
FRESH,T022,table,B,dense,0.8,0,0.0,0.0,1,1,0,1,0,0.25
FRESH,T022,table,B,sparse,0.4,0,0.0,0.0,1,1,0,1,0,0.25
FRESH,T022,table,B,sparse,0.5,0,0.0,0.0,1,1,0,1,0,0.25
FRESH,T022,table,B,sparse,0.6,0,0.0,0.0,1,1,0,1,0,0.25
FRESH,T022,table,B,sparse,0.7,0,0.0,0.0,1,1,0,1,0,0.25
FRESH,T022,table,B,sparse,0.8,0,0.0,0.0,1,1,0,1,0,0.25
FRESH,T023,table,A,hybrid,0.4,1,1.0,0.9197207891481876,2,1,1,1,1,1.0
FRESH,T023,table,A,hybrid,0.5,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,T023,table,A,hybrid,0.6,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,T023,table,A,hybrid,0.7,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,T023,table,A,hybrid,0.8,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,T023,table,A,dense,0.4,1,1.0,0.9197207891481876,2,1,1,1,1,1.0
FRESH,T023,table,A,dense,0.5,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,T023,table,A,dense,0.6,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,T023,table,A,dense,0.7,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,T023,table,A,dense,0.8,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,T023,table,A,sparse,0.4,1,1.0,0.9197207891481876,2,1,1,1,1,1.0
FRESH,T023,table,A,sparse,0.5,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,T023,table,A,sparse,0.6,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,T023,table,A,sparse,0.7,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,T023,table,A,sparse,0.8,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,T023,table,B,hybrid,0.4,1,1.0,0.9197207891481876,2,1,1,1,1,1.0
FRESH,T023,table,B,hybrid,0.5,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,T023,table,B,hybrid,0.6,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,T023,table,B,hybrid,0.7,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,T023,table,B,hybrid,0.8,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,T023,table,B,dense,0.4,1,1.0,0.9197207891481876,2,1,1,1,1,1.0
FRESH,T023,table,B,dense,0.5,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,T023,table,B,dense,0.6,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,T023,table,B,dense,0.7,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,T023,table,B,dense,0.8,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,T023,table,B,sparse,0.4,1,1.0,0.9197207891481876,2,1,1,1,1,1.0
FRESH,T023,table,B,sparse,0.5,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,T023,table,B,sparse,0.6,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,T023,table,B,sparse,0.7,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,T023,table,B,sparse,0.8,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,T024,table,A,hybrid,0.4,0,0.0,0.0,1,1,1,1,0,0.26
FRESH,T024,table,A,hybrid,0.5,0,0.0,0.0,1,1,1,1,0,0.26
FRESH,T024,table,A,hybrid,0.6,0,0.0,0.0,1,1,1,1,0,0.26
FRESH,T024,table,A,hybrid,0.7,0,0.0,0.0,1,1,1,1,0,0.26
FRESH,T024,table,A,hybrid,0.8,0,0.0,0.0,1,1,0,1,0,0.26
FRESH,T024,table,A,dense,0.4,0,0.0,0.0,1,1,1,1,0,0.26
FRESH,T024,table,A,dense,0.5,0,0.0,0.0,1,1,1,1,0,0.26
FRESH,T024,table,A,dense,0.6,0,0.0,0.0,1,1,1,1,0,0.26
FRESH,T024,table,A,dense,0.7,0,0.0,0.0,1,1,1,1,0,0.26
FRESH,T024,table,A,dense,0.8,0,0.0,0.0,1,1,0,1,0,0.26
FRESH,T024,table,A,sparse,0.4,0,0.0,0.0,1,1,1,1,0,0.16
FRESH,T024,table,A,sparse,0.5,0,0.0,0.0,1,1,1,1,0,0.16
FRESH,T024,table,A,sparse,0.6,0,0.0,0.0,1,1,0,1,0,0.16
FRESH,T024,table,A,sparse,0.7,0,0.0,0.0,1,1,0,1,0,0.16
FRESH,T024,table,A,sparse,0.8,0,0.0,0.0,1,1,0,1,0,0.16
FRESH,T024,table,B,hybrid,0.4,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,T024,table,B,hybrid,0.5,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,T024,table,B,hybrid,0.6,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,T024,table,B,hybrid,0.7,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,T024,table,B,hybrid,0.8,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,T024,table,B,dense,0.4,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,T024,table,B,dense,0.5,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,T024,table,B,dense,0.6,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,T024,table,B,dense,0.7,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,T024,table,B,dense,0.8,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,T024,table,B,sparse,0.4,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,T024,table,B,sparse,0.5,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,T024,table,B,sparse,0.6,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,T024,table,B,sparse,0.7,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,T024,table,B,sparse,0.8,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,P001,prose,A,hybrid,0.4,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,P001,prose,A,hybrid,0.5,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,P001,prose,A,hybrid,0.6,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,P001,prose,A,hybrid,0.7,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,P001,prose,A,hybrid,0.8,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,P001,prose,A,dense,0.4,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,P001,prose,A,dense,0.5,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,P001,prose,A,dense,0.6,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,P001,prose,A,dense,0.7,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,P001,prose,A,dense,0.8,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,P001,prose,A,sparse,0.4,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,P001,prose,A,sparse,0.5,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,P001,prose,A,sparse,0.6,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,P001,prose,A,sparse,0.7,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,P001,prose,A,sparse,0.8,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,P001,prose,B,hybrid,0.4,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,P001,prose,B,hybrid,0.5,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,P001,prose,B,hybrid,0.6,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,P001,prose,B,hybrid,0.7,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,P001,prose,B,hybrid,0.8,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,P001,prose,B,dense,0.4,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,P001,prose,B,dense,0.5,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,P001,prose,B,dense,0.6,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,P001,prose,B,dense,0.7,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,P001,prose,B,dense,0.8,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,P001,prose,B,sparse,0.4,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,P001,prose,B,sparse,0.5,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,P001,prose,B,sparse,0.6,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,P001,prose,B,sparse,0.7,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,P001,prose,B,sparse,0.8,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,P002,prose,A,hybrid,0.4,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,P002,prose,A,hybrid,0.5,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,P002,prose,A,hybrid,0.6,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,P002,prose,A,hybrid,0.7,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,P002,prose,A,hybrid,0.8,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,P002,prose,A,dense,0.4,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,P002,prose,A,dense,0.5,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,P002,prose,A,dense,0.6,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,P002,prose,A,dense,0.7,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,P002,prose,A,dense,0.8,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,P002,prose,A,sparse,0.4,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,P002,prose,A,sparse,0.5,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,P002,prose,A,sparse,0.6,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,P002,prose,A,sparse,0.7,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,P002,prose,A,sparse,0.8,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,P002,prose,B,hybrid,0.4,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,P002,prose,B,hybrid,0.5,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,P002,prose,B,hybrid,0.6,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,P002,prose,B,hybrid,0.7,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,P002,prose,B,hybrid,0.8,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,P002,prose,B,dense,0.4,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,P002,prose,B,dense,0.5,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,P002,prose,B,dense,0.6,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,P002,prose,B,dense,0.7,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,P002,prose,B,dense,0.8,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,P002,prose,B,sparse,0.4,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,P002,prose,B,sparse,0.5,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,P002,prose,B,sparse,0.6,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,P002,prose,B,sparse,0.7,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,P002,prose,B,sparse,0.8,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,P003,prose,A,hybrid,0.4,1,1.0,1.0,2,1,1,1,1,1.0
FRESH,P003,prose,A,hybrid,0.5,1,1.0,1.0,2,1,1,1,1,1.0
FRESH,P003,prose,A,hybrid,0.6,1,1.0,1.0,2,1,1,1,1,1.0
FRESH,P003,prose,A,hybrid,0.7,1,1.0,1.0,2,1,1,1,1,1.0
FRESH,P003,prose,A,hybrid,0.8,1,1.0,1.0,2,1,1,1,1,1.0
FRESH,P003,prose,A,dense,0.4,1,1.0,1.0,2,1,1,1,1,1.0
FRESH,P003,prose,A,dense,0.5,1,1.0,1.0,2,1,1,1,1,1.0
FRESH,P003,prose,A,dense,0.6,1,1.0,1.0,2,1,1,1,1,1.0
FRESH,P003,prose,A,dense,0.7,1,1.0,1.0,2,1,1,1,1,1.0
FRESH,P003,prose,A,dense,0.8,1,1.0,1.0,2,1,1,1,1,1.0
FRESH,P003,prose,A,sparse,0.4,1,1.0,1.0,2,1,1,1,1,1.0
FRESH,P003,prose,A,sparse,0.5,1,1.0,1.0,2,1,1,1,1,1.0
FRESH,P003,prose,A,sparse,0.6,1,1.0,1.0,2,1,1,1,1,1.0
FRESH,P003,prose,A,sparse,0.7,1,1.0,1.0,2,1,1,1,1,1.0
FRESH,P003,prose,A,sparse,0.8,1,1.0,1.0,2,1,1,1,1,1.0
FRESH,P003,prose,B,hybrid,0.4,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,P003,prose,B,hybrid,0.5,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,P003,prose,B,hybrid,0.6,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,P003,prose,B,hybrid,0.7,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,P003,prose,B,hybrid,0.8,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,P003,prose,B,dense,0.4,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,P003,prose,B,dense,0.5,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,P003,prose,B,dense,0.6,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,P003,prose,B,dense,0.7,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,P003,prose,B,dense,0.8,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,P003,prose,B,sparse,0.4,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,P003,prose,B,sparse,0.5,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,P003,prose,B,sparse,0.6,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,P003,prose,B,sparse,0.7,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,P003,prose,B,sparse,0.8,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,P004,prose,A,hybrid,0.4,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,P004,prose,A,hybrid,0.5,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,P004,prose,A,hybrid,0.6,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,P004,prose,A,hybrid,0.7,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,P004,prose,A,hybrid,0.8,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,P004,prose,A,dense,0.4,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,P004,prose,A,dense,0.5,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,P004,prose,A,dense,0.6,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,P004,prose,A,dense,0.7,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,P004,prose,A,dense,0.8,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,P004,prose,A,sparse,0.4,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,P004,prose,A,sparse,0.5,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,P004,prose,A,sparse,0.6,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,P004,prose,A,sparse,0.7,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,P004,prose,A,sparse,0.8,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,P004,prose,B,hybrid,0.4,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,P004,prose,B,hybrid,0.5,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,P004,prose,B,hybrid,0.6,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,P004,prose,B,hybrid,0.7,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,P004,prose,B,hybrid,0.8,1,1.0,1.0,1,1,1,1,1,1.0
FRESH,P004,prose,B,dense,0.4,1,1.0,1.0,1,1,1,1,1,1.0
